DateTime,Entries,UniqueIPs
1468871089,1562,1612
1468875787,1563,1613
1468879385,1561,1611
1468881886,1561,1611
1468882984,1558,1608
1468886583,1561,1611
1468890188,1563,1613
1468892683,1561,1611
1468897380,1561,1611
1468900980,1563,1613
1468903541,1563,1613
1468904578,1558,1608
1468908178,1560,1610
1468911777,1556,1606
1468914338,1560,1610
1468919001,1561,1611
1468922635,1563,1613
1468925135,1561,1611
1468929771,1555,1604
1468933370,1557,1606
1468935871,1559,1608
1468940569,1561,1610
1468944228,1558,1607
1468946668,1561,1610
1468951426,1559,1608
1468954964,1558,1607
1468957465,1554,1603
1468962162,1546,1595
1468965761,1549,1598
1468968261,1547,1596
1468969359,1546,1595
1468973019,1550,1599
1468976746,1547,1596
1468980218,1554,1603
1468983817,1555,1604
1468986927,1553,1602
1468990954,1546,1595
1468994559,1549,1598
1468998151,1550,1599
1469001819,1552,1601
1469004312,1552,1601
1469005417,1550,1599
1469009009,1550,1599
1469012609,1556,1605
1469016208,1558,1607
1469019807,1558,1607
1469022368,1561,1611
1469027004,1559,1610
1469030543,1553,1604
1469033165,1558,1609
1469037802,1560,1611
1469041401,1558,1609
1469044999,1551,1602
1469048600,1553,1604
1469051709,1555,1606
1469052325,1549,1600
1469055797,1553,1604
1469059395,1552,1603
1469061897,1554,1605
1469066594,1548,1598
1469070193,1553,1603
1469073731,1549,1599
1469077390,1550,1600
1469079952,1551,1601
1469084589,1548,1598
1469088188,1548,1598
1469090750,1550,1600
1469095386,1551,1601
1469098985,1550,1600
1469102585,1550,1600
1469106183,1548,1598
1469108805,1551,1601
1469113381,1553,1603
1469116979,1549,1599
1469120151,1550,1600
1469124177,1546,1596
1469127776,1547,1597
1469130948,1547,1597
1469134981,1549,1599
1469138573,1541,1591
1469141745,1543,1593
1469145772,1542,1592
1469149371,1543,1593
1469152176,1539,1589
1469156568,1539,1589
1469160229,1540,1590
1469163339,1539,1589
1469167366,1537,1587
1469170964,1536,1586
1469173588,1537,1587
1469178162,1536,1586
1469181822,1533,1583
1469184933,1534,1584
1469185360,1530,1580
1469188959,1536,1586
1469192558,1535,1585
1469195121,1537,1587
1469199756,1536,1586
1469203417,1531,1581
1469206955,1534,1584
1469210554,1537,1587
1469217752,1534,1584
1469221411,1535,1585
1469224034,1534,1583
1469228548,1531,1580
1469232209,1533,1580
1469239407,1536,1583
1469242987,1536,1583
1469245568,1536,1583
1469250210,1532,1579
1469253741,1531,1578
1469256364,1531,1578
1469261000,1525,1572
1469264600,1521,1567
1469267162,1520,1566
1469271797,1522,1568
1469275336,1520,1566
1469277958,1523,1569
1469282594,1520,1566
1469286193,1521,1567
1469293391,1523,1569
1469296685,1520,1566
1469296995,1518,1564
1469300589,1519,1565
1469304188,1524,1570
1469307788,1518,1564
1469311387,1517,1563
1469314985,1519,1565
1469318585,1518,1564
1469322191,1514,1560
1469325722,1519,1565
1469329387,1515,1562
1469332981,1508,1555
1469336580,1506,1553
1469340179,1508,1555
1469343777,1506,1553
1469347376,1503,1550
1469351037,1502,1549
1469354635,1500,1547
