DateTime,Entries,UniqueIPs
1468836001,4487,4487
1468839601,4547,4547
1468843202,4558,4558
1468846802,4637,4637
1468850402,4742,4742
1468854001,4935,4935
1468857602,4804,4804
1468861201,4716,4716
1468864801,4868,4868
1468868401,4942,4942
1468872001,4963,4963
1468875601,4941,4941
1468879201,4960,4960
1468882802,5001,5001
1468886404,4997,4997
1468890002,5013,5013
1468893602,4985,4985
1468897201,4989,4989
1468900802,4979,4979
1468904401,5000,5000
1468908001,5022,5022
1468911601,4961,4961
1468915202,4896,4896
1468918802,4950,4950
1468922402,4993,4993
1468926001,5016,5016
1468929601,5052,5052
1468933202,5041,5041
1468936802,5075,5075
1468940402,4869,4869
1468944001,4870,4870
1468947601,4867,4867
1468951201,4749,4749
1468954802,4699,4699
1468958402,4702,4702
1468962001,4662,4662
1468965602,4648,4648
1468969201,4603,4603
1468972804,4547,4547
1468976401,4596,4596
1468980002,4593,4593
1468983602,4588,4588
1468987202,4617,4617
1468990802,4653,4653
1468994402,4676,4676
1468998002,4689,4689
1469001601,4714,4714
1469005201,4696,4696
1469008802,4728,4728
1469012401,4731,4731
1469016002,4740,4740
1469019601,4704,4704
1469023201,4609,4609
1469026801,4578,4578
1469030401,4622,4622
1469034001,4560,4560
1469037602,4509,4509
1469041202,4416,4416
1469044801,4396,4396
1469048402,4393,4393
1469052001,4391,4391
1469055601,4445,4445
1469059202,4427,4427
1469062801,4422,4422
1469066402,4423,4423
1469070001,4412,4412
1469073602,4382,4382
1469077202,4363,4363
1469080801,4377,4377
1469084401,4390,4390
1469088002,4548,4548
1469091602,4522,4522
1469095202,4511,4511
1469098801,4482,4482
1469102401,4424,4424
1469106002,4532,4532
1469109602,4589,4589
1469113201,4687,4687
1469116801,4564,4564
1469120401,4583,4583
1469124001,4614,4614
1469127601,4595,4595
1469131202,4573,4573
1469134802,4583,4583
1469138401,4558,4558
1469142002,4866,4866
1469145602,5187,5187
1469149202,5534,5534
1469152802,5862,5862
1469156402,6164,6164
1469160002,6495,6495
1469163602,6790,6790
1469167202,7086,7086
1469170802,7380,7380
1469174402,7530,7530
1469178002,7794,7794
1469181602,7850,7850
1469185202,7844,7844
1469188802,7883,7883
1469192402,7831,7831
1469196002,7795,7795
1469199602,7696,7696
1469203202,7683,7683
1469206802,7630,7630
1469210401,7601,7601
1469214002,7599,7599
1469217602,7646,7646
1469221201,7676,7676
1469224802,7827,7827
1469228402,8002,8002
1469232003,7964,7964
1469235602,7830,7830
1469239202,7597,7597
1469242802,7378,7378
1469246402,7101,7101
1469250001,6828,6828
1469253602,6519,6519
1469257202,6318,6318
1469260801,6040,6040
1469264401,5683,5683
1469268002,5579,5579
1469271602,5572,5572
1469275201,5538,5538
1469278802,5506,5506
1469282402,5534,5534
1469286002,5482,5482
1469289601,5510,5510
1469293202,5577,5577
1469296802,5555,5555
1469300401,5548,5548
1469304002,5490,5490
1469307602,5431,5431
1469311202,5279,5279
1469314801,4842,4842
1469318402,4321,4321
1469322001,4234,4234
1469325602,4234,4234
1469329201,4276,4276
1469332802,4247,4247
1469336401,4237,4237
1469340002,4220,4220
1469343601,4108,4108
1469347201,4074,4074
1469350802,4077,4077
1469354402,4045,4045
1469358002,4011,4011
1469361602,4010,4010
1469365201,3949,3949
1469368801,3986,3986
1469372401,4054,4054
1469376002,4090,4090
1469379601,3971,3971
1469383202,3994,3994
1469386801,3988,3988
1469390401,3984,3984
1469394002,3971,3971
1469397602,3962,3962
1469401201,3972,3972
1469404803,3954,3954
1469408401,3970,3970
1469412001,3990,3990
1469415602,3965,3965
1469419201,4015,4015
1469422802,4083,4083
1469426402,4137,4137
1469430001,4179,4179
1469433601,4292,4292
1469437201,4398,4398
1469440802,4444,4444
1469444401,4473,4473
1469448002,4531,4531
1469451601,4591,4591
1469455201,4574,4574
1469458801,4553,4553
1469462402,4659,4659
1469466002,4692,4692
1469469601,4678,4678
1469473202,4708,4708
1469476802,4778,4778
1469480401,4841,4841
1469484001,4889,4889
1469487601,4917,4917
1469491202,4918,4918
1469494802,4951,4951
1469498401,4925,4925
1469502001,4944,4944
1469505602,4927,4927
1469509202,4918,4918
1469512801,4925,4925
1469516402,5056,5056
1469520002,5035,5035
1469523602,4956,4956
1469527201,4960,4960
1469530801,4995,4995
1469534401,5017,5017
1469538002,4965,4965
1469541602,4947,4947
1469545202,4938,4938
1469548802,4818,4818
1469552402,4770,4770
1469556001,4785,4785
1469559602,4774,4774
1469563202,4739,4739
1469566802,4693,4693
1469570402,4660,4660
1469574002,4893,4893
1469577602,4849,4849
1469581202,4882,4882
