DateTime,Entries,UniqueIPs
1470125295,2000,2000
1470126253,2000,2000
1470127221,2000,2000
1470128194,2000,2000
1470129417,2000,2000
1470130367,2000,2000
1470131328,2000,2000
1470132276,2000,2000
1470133249,2000,2000
1470134198,2000,2000
1470135181,2000,2000
1470136111,2000,2000
1470137061,2000,2000
1470138021,2000,2000
1470138999,2000,2000
1470139950,2000,2000
1470140924,2000,2000
1470141869,2000,2000
1470142872,2000,2000
1470143785,2000,2000
1470144759,2000,2000
1470145701,2000,2000
1470146664,2000,2000
1470147646,2000,2000
1470148604,2000,2000
1470149557,2000,2000
1470150529,2000,2000
1470151456,2000,2000
1470152437,2000,2000
1470153402,2000,2000
1470154349,2000,2000
1470155309,2000,2000
1470156276,2000,2000
1470157269,2000,2000
1470158196,2000,2000
1470159159,2000,2000
1470160119,2000,2000
1470161079,2000,2000
1470162036,2000,2000
1470162999,2000,2000
1470163957,2000,2000
1470164919,2000,2000
1470165855,2000,2000
1470166831,2000,2000
1470167807,2000,2000
1470168750,2000,2000
1470169703,2000,2000
1470170661,2000,2000
1470171654,2000,2000
1470172592,2000,2000
1470173547,2000,2000
1470174513,2000,2000
1470175471,2000,2000
1470176447,2000,2000
1470177383,2000,2000
1470178358,2000,2000
1470179335,2000,2000
1470180258,2000,2000
1470181250,2000,2000
1470182191,2000,2000
1470183156,2000,2000
1470184112,2000,2000
1470185163,2000,2000
1470186257,2000,2000
1470187230,2000,2000
1470188184,2000,2000
1470189143,2000,2000
1470190140,2000,2000
1470191057,2000,2000
1470192033,2000,2000
1470192996,2000,2000
1470193957,2000,2000
1470194915,2000,2000
1470195859,2000,2000
1470196862,2000,2000
1470197787,2000,2000
1470198744,2000,2000
1470199711,2000,2000
1470200654,2000,2000
1470201628,2000,2000
1470202580,2000,2000
1470203546,2000,2000
1470204514,2000,2000
1470205463,2000,2000
1470206421,2000,2000
1470207400,2000,2000
1470208347,2000,2000
1470209318,2000,2000
1470210265,2000,2000
1470211240,2000,2000
1470212166,2000,2000
1470213148,2000,2000
1470214113,2000,2000
1470215064,2000,2000
1470216026,2000,2000
1470217239,2000,2000
1470218187,2000,2000
1470219282,2000,2000
1470220354,2000,2000
1470221306,2000,2000
1470222261,2000,2000
1470223227,2000,2000
1470224179,2000,2000
1470225144,2000,2000
1470226109,2000,2000
1470227053,2000,2000
1470228030,2000,2000
1470228976,2000,2000
1470229950,2000,2000
1470230911,2000,2000
1470231854,2000,2000
1470232848,2000,2000
1470233792,2000,2000
1470234754,2000,2000
1470235720,2000,2000
1470236677,2000,2000
1470237638,2000,2000
1470238591,2000,2000
1470239550,2000,2000
1470240511,2000,2000
1470241605,2000,2000
1470242658,2000,2000
1470243643,2000,2000
1470244576,2000,2000
1470245577,2000,2000
1470246520,2000,2000
1470247461,2000,2000
1470248458,2000,2000
1470249381,2000,2000
1470250363,2000,2000
1470251307,2000,2000
1470252251,2000,2000
1470253228,2000,2000
1470254194,2000,2000
1470255144,2000,2000
1470256147,2000,2000
1470257058,2000,2000
1470258073,2000,2000
1470258986,2000,2000
1470259948,2000,2000
1470260924,2000,2000
1470261888,2000,2000
1470262848,2000,2000
1470263800,2000,2000
1470264740,2000,2000
1470265711,2000,2000
1470266659,2000,2000
1470267628,2000,2000
1470268603,2000,2000
1470269553,2000,2000
1470270546,2000,2000
1470271483,2000,2000
1470272469,2000,2000
1470273385,2000,2000
1470274339,2000,2000
1470275320,2000,2000
1470276265,2000,2000
1470277233,2000,2000
1470278198,2000,2000
1470279177,2000,2000
1470280107,2000,2000
1470281060,2000,2000
1470282019,2000,2000
1470282989,2000,2000
1470283947,2000,2000
1470284904,2000,2000
1470285851,2000,2000
1470286846,2000,2000
1470287789,2000,2000
1470288836,2000,2000
1470289955,2000,2000
1470290906,2000,2000
1470291856,2000,2000
1470292834,2000,2000
1470293792,2000,2000
1470294748,2000,2000
1470295704,2000,2000
1470296657,2000,2000
1470297706,2000,2000
1470298824,2000,2000
1470299782,2000,2000
1470300743,2000,2000
1470301702,2000,2000
1470302652,2000,2000
1470303619,2000,2000
1470304594,2000,2000
1470305544,2000,2000
1470306496,2000,2000
1470307469,2000,2000
1470308451,2000,2000
1470309393,2000,2000
1470310355,2000,2000
1470311320,2000,2000
1470312264,2000,2000
1470313252,2000,2000
1470314190,2000,2000
1470315149,2000,2000
1470316129,2000,2000
1470317055,2000,2000
1470318038,2000,2000
1470318990,2000,2000
1470319961,2000,2000
1470320901,2000,2000
1470321861,2000,2000
1470322863,2000,2000
1470323825,2000,2000
1470324757,2000,2000
1470325706,2000,2000
1470326671,2000,2000
1470327628,2000,2000
1470328583,2000,2000
1470329535,2000,2000
1470330513,2000,2000
1470331462,2000,2000
1470332419,2000,2000
1470333401,2000,2000
1470334592,2000,2000
1470335561,2000,2000
1470336536,2000,2000
1470337472,2000,2000
1470338458,2000,2000
1470339423,2000,2000
1470340341,2000,2000
1470341318,2000,2000
1470342254,2000,2000
1470343218,2000,2000
1470344188,2000,2000
1470345150,2000,2000
1470346097,2000,2000
1470347062,2000,2000
1470348044,2000,2000
1470348982,2000,2000
1470349953,2000,2000
1470350900,2000,2000
1470351855,2000,2000
1470352849,2000,2000
1470353800,2000,2000
1470354750,2000,2000
1470355723,2000,2000
1470356664,2000,2000
1470357642,2000,2000
1470358586,2000,2000
1470359795,2000,2000
1470360765,2000,2000
1470361703,2000,2000
1470362670,2000,2000
1470363643,2000,2000
1470364590,2000,2000
1470365551,2000,2000
1470366505,2000,2000
1470367456,2000,2000
1470368424,2000,2000
1470369672,2000,2000
1470370611,2000,2000
1470371558,2000,2000
1470372504,2000,2000
1470373476,2000,2000
1470374434,2000,2000
1470375380,2000,2000
1470376353,2000,2000
1470377312,2000,2000
1470378253,2000,2000
1470379235,2000,2000
1470380184,2000,2000
1470381156,2000,2000
1470382115,2000,2000
1470383051,2000,2000
1470384035,2000,2000
1470385002,2000,2000
1470386008,2000,2000
1470386914,2000,2000
1470387866,2000,2000
1470388833,2000,2000
1470389788,2000,2000
1470390747,2000,2000
1470391705,2000,2000
1470392648,2000,2000
1470393622,2000,2000
1470394590,2000,2000
1470395534,2000,2000
1470396501,2000,2000
1470397453,2000,2000
1470398437,2000,2000
1470399403,2000,2000
1470400347,2000,2000
1470401322,2000,2000
1470402269,2000,2000
1470403238,2000,2000
1470404181,2000,2000
1470405162,2000,2000
1470406100,2000,2000
1470407052,2000,2000
1470408047,2000,2000
1470409035,2000,2000
1470409939,2000,2000
1470410923,2000,2000
1470411863,2000,2000
1470412838,2000,2000
1470413814,2000,2000
1470414745,2000,2000
1470415697,2000,2000
1470416659,2000,2000
1470417621,2000,2000
1470418579,2000,2000
1470419553,2000,2000
1470420508,2000,2000
1470421451,2000,2000
1470422422,2000,2000
1470423381,2000,2000
